TICKER	DATE	OPEN	HIGH	LOW	CLOSE	VOL	WAPRICE
RTSI	1999-02-12	65.18	65.18	63.95	65.16	13	64.773
RTSI	1999-02-15	64.43	64.55	63.76	64.01	13	64.1447
RTSI	1999-02-16	64.36	65.76	64.33	65.6	13	65.0303
RTSI	1999-02-17	65.21	66.9	65.21	65.79	16	66.5393
RTSI	1999-02-18	65.66	66.83	65.66	66.52	15	66.4766
RTSI	1999-02-19	67.97	70.88	67.97	70.22	13	69.5898
RTSI	1999-02-22	74.61	76.99	74.53	75.4	16	75.5572
RTSI	1999-02-23	75.97	75.97	73.93	73.93	16	74.6641
RTSI	1999-02-24	72.98	75.5	72.98	75.5	19	74.0155
RTSI	1999-02-25	76.43	76.63	71.36	71.36	14	74.7702
RTSI	1999-02-26	70.8	70.8	68.89	70.03	13	69.7359
RTSI	1999-03-01	72.04	73.69	71.76	73.5	13	72.6705
RTSI	1999-03-02	75.08	76.07	75.08	76.07	13	75.673
RTSI	1999-03-03	75.05	75.05	73.1	73.33	13	73.8513
RTSI	1999-03-04	72.59	72.89	70.93	70.93	13	72.1786
RTSI	1999-03-05	72.5	72.64	71.83	72.61	13	72.1648
RTSI	1999-03-09	72.85	73.92	72.85	73.71	14	73.5253
RTSI	1999-03-10	74.06	76.52	73.77	76.52	13	74.6898
RTSI	1999-03-11	81.08	82.3	81.08	82.24	15	81.6065
RTSI	1999-03-12	84.1	84.1	81.66	82.98	13	82.4679
RTSI	1999-03-15	82.45	83.84	82.31	83.84	14	83.0568
RTSI	1999-03-16	84.16	86.63	84.16	86.63	13	85.8589
RTSI	1999-03-17	87	91.11	87	90.02	13	89.6785
RTSI	1999-03-18	90.65	90.65	84.53	84.53	13	85.8945
RTSI	1999-03-19	85.48	85.7	84.54	85.7	13	85.1783
RTSI	1999-03-22	84.54	84.54	81.81	81.98	13	82.9631
RTSI	1999-03-23	79.56	80.96	79.4	80.96	13	80.0565
RTSI	1999-03-24	74.86	76.82	74.86	76.82	14	75.8373
RTSI	1999-03-25	78.27	80.92	78.12	80.65	15	79.9168
RTSI	1999-03-26	83.71	83.71	79.94	79.94	13	81.6275
RTSI	1999-03-29	80.03	80.03	78.82	79.85	14	79.546
RTSI	1999-03-30	81.18	81.78	80.82	81.18	13	81.2517
RTSI	1999-03-31	79.98	80.36	79.54	80.36	13	79.8997
RTSI	1999-04-01	79.98	79.98	78.7	78.7	9	79.4964
RTSI	1999-04-02	78.51	79.31	78.03	79.31	13	78.5716
RTSI	1999-04-05	79.37	79.61	79.23	79.24	13	79.406
RTSI	1999-04-06	78.72	78.72	75.51	75.51	13	76.8065
RTSI	1999-04-07	75.68	75.68	71.9	72.98	10	73.2121
RTSI	1999-04-08	72.37	72.37	70.56	70.9	13	71.2061
RTSI	1999-04-09	69.87	69.87	66.63	66.88	12	67.6684
RTSI	1999-04-12	66.38	69.05	66.38	68.59	18	68.2604
RTSI	1999-04-13	70.11	70.98	69.15	69.15	13	70.0797
RTSI	1999-04-14	70.03	73.57	70.03	73.57	13	72.0024
RTSI	1999-04-15	75.47	76.97	75.47	75.68	12	76.2393
RTSI	1999-04-16	77.21	79.59	77.21	79.59	12	77.8548
RTSI	1999-04-19	82.07	82.43	80.48	81.1	15	81.5536
RTSI	1999-04-20	79.75	79.75	76.51	76.58	13	77.7554
RTSI	1999-04-21	75.22	77.45	75.22	76.91	14	76.6982
RTSI	1999-04-22	78.27	80.82	78.27	80.33	12	79.7014
RTSI	1999-04-23	83.36	83.36	82.23	82.83	13	82.7216
RTSI	1999-04-26	82.84	83.92	82.84	83.92	15	83.3775
RTSI	1999-04-27	84.71	85.32	83.72	83.72	14	84.7407
RTSI	1999-04-28	82.82	82.82	80.95	81.47	14	81.8828
RTSI	1999-04-29	83.28	87.16	83.28	87.16	14	84.9925
RTSI	1999-04-30	88.72	92.25	88.72	91.83	14	90.684
RTSI	1999-05-05	104.54	104.65	100.11	102.69	16	100.3174
RTSI	1999-05-06	102.67	104.68	101.98	104.67	14	103.3696
RTSI	1999-05-07	103.91	104.37	100.84	100.97	14	102.3598
RTSI	1999-05-11	99.77	99.77	96.26	97.11	15	97.323
RTSI	1999-05-12	89.23	89.23	80.12	81.39	14	84.1245
RTSI	1999-05-13	78.91	83.58	77.7	83.58	14	79.9229
RTSI	1999-05-14	84.81	84.81	82.58	82.58	14	83.358
RTSI	1999-05-17	91.24	94.22	91.24	92.13	13	92.0503
RTSI	1999-05-18	94.9	99.15	94.9	99.15	14	96.2922
RTSI	1999-05-19	99.44	100.59	98.23	98.23	17	99.0036
RTSI	1999-05-20	95.57	98.49	94.69	98.49	14	95.9951
RTSI	1999-05-21	96.59	98.4	96.59	98.16	15	97.6632
RTSI	1999-05-24	100.76	101.62	100.76	101.6	15	100.7952
RTSI	1999-05-25	98.85	99.24	97.14	98.62	15	98.6119
RTSI	1999-05-26	96.98	99.9	96.98	99.9	17	98.9963
RTSI	1999-05-27	102.74	103.01	100.32	100.32	15	101.3591
RTSI	1999-05-28	98.64	99.1	97.83	99.1	14	98.7234
RTSI	1999-05-31	96.25	97.64	96.25	97.64	14	97.2874
RTSI	1999-06-01	98.26	98.26	96.76	96.76	14	97.5352
RTSI	1999-06-02	96.45	96.45	93.91	94.18	14	94.9134
RTSI	1999-06-03	93.83	99.7	93.83	99.7	14	96.3971
RTSI	1999-06-04	100.84	100.84	99.64	100.27	14	100.0642
RTSI	1999-06-07	100.6	103.53	100.6	102.72	14	102.2725
RTSI	1999-06-08	104.4	107.03	104.04	106.4	13	105.6367
RTSI	1999-06-09	105.88	108.1	105.88	107.47	14	107.2866
RTSI	1999-06-10	111.31	112.21	109.79	110.66	14	110.9727
RTSI	1999-06-11	111.07	114.37	111.07	113.86	15	112.9341
RTSI	1999-06-15	116.05	116.05	112.68	112.77	14	113.7766
RTSI	1999-06-16	112.85	117.72	112.85	117.72	15	114.8533
RTSI	1999-06-17	119.83	119.83	117.41	117.57	14	118.2119
RTSI	1999-06-18	116.97	121.13	116.58	121.13	14	118.6401
RTSI	1999-06-21	124.07	129.28	123.79	129.28	14	125.8662
RTSI	1999-06-22	129.67	132.8	128.73	129.83	14	130.7053
RTSI	1999-06-23	128.37	128.92	125.5	125.5	14	127.5682
RTSI	1999-06-24	126.18	127.65	125.98	126.12	14	126.4936
RTSI	1999-06-25	125.78	125.78	122.4	123.06	14	123.4998
RTSI	1999-06-28	124.54	124.56	122.73	122.8	14	123.5712
RTSI	1999-06-29	123.5	124.88	123.5	123.9	15	123.9982
RTSI	1999-06-30	125.45	126.74	125.35	125.65	17	125.8062
RTSI	1999-07-01	129.66	131.48	129.54	131.48	15	130.0073
RTSI	1999-07-02	133.69	133.69	132.28	133.67	14	132.9589
RTSI	1999-07-05	135.46	139.58	135.46	139.03	14	138.0641
RTSI	1999-07-06	142.76	147.31	142.76	146.61	14	145.7348
RTSI	1999-07-07	146.7	146.7	142.49	144.27	14	144.1869
RTSI	1999-07-08	147.26	148.14	146.19	147.37	14	146.8763
RTSI	1999-07-09	145.4	145.4	144	144	14	144.9634
RTSI	1999-07-12	145.37	145.37	141.92	141.92	14	143.5271
RTSI	1999-07-13	141.38	141.38	137.26	137.26	14	138.907
RTSI	1999-07-14	138.04	141.31	137.56	141.31	15	139.4809
RTSI	1999-07-15	138.89	139.13	138.08	139.13	14	138.7107
RTSI	1999-07-16	137.98	138.77	137.62	137.83	14	138.1445
RTSI	1999-07-19	135.8	135.8	133.65	133.65	14	134.5385
RTSI	1999-07-20	132.13	132.16	130.67	130.67	14	131.6574
RTSI	1999-07-21	126.64	127.43	126.23	127.13	15	127.1234
RTSI	1999-07-22	129.64	132.11	128.58	128.85	16	129.9566
RTSI	1999-07-23	126.87	127.95	126.69	127.34	15	127.587
RTSI	1999-07-26	127.66	129.52	126.64	126.64	14	128.1335
RTSI	1999-07-27	125.93	126	124.98	125.18	14	125.6205
RTSI	1999-07-28	124.94	124.94	123.32	123.66	14	124.0907
RTSI	1999-07-29	123.1	123.1	114.54	114.54	14	119.5677
RTSI	1999-07-30	114.53	117.02	114.02	116.49	16	115.772
RTSI	1999-08-02	117.88	118.5	115.58	115.77	15	117.0747
RTSI	1999-08-03	116.07	116.07	113.35	114.47	14	114.7652
RTSI	1999-08-04	110.93	110.93	104.95	105.46	14	108.1983
RTSI	1999-08-05	105.33	105.33	98.58	101.34	22	102.305
RTSI	1999-08-06	103.75	106.08	103.15	103.15	14	104.2962
RTSI	1999-08-09	91.59	101.72	91.59	101.72	14	95.701
RTSI	1999-08-10	106.15	106.15	101.96	102.42	14	103.7383
RTSI	1999-08-11	101.22	102.78	101.22	102.78	14	102.2496
RTSI	1999-08-12	105.33	105.8	104.54	104.87	14	104.9436
RTSI	1999-08-13	103.3	103.3	101.35	103.11	15	102.3925
RTSI	1999-08-16	103.04	104.31	102.67	103.96	16	103.4543
RTSI	1999-08-17	104.56	104.59	103.69	104.59	14	104.3472
RTSI	1999-08-18	104.51	105.54	104.34	104.87	14	105.0292
RTSI	1999-08-19	105.64	106.66	105.64	105.83	14	106.006
RTSI	1999-08-20	106.54	109.09	106.53	109.09	6	106.4183
RTSI	1999-08-23	113.11	116.85	113.11	116.85	15	114.0389
RTSI	1999-08-24	117.77	117.77	115.38	115.75	14	116.0414
RTSI	1999-08-25	115.86	116.3	115.44	115.44	14	115.844
RTSI	1999-08-26	113.91	113.91	110.68	111.12	15	112.0891
RTSI	1999-08-27	108.34	109.31	107.73	107.73	14	108.9386
RTSI	1999-08-30	106.24	106.61	103.48	103.8	14	104.7808
RTSI	1999-08-31	101.78	102.5	100.82	102.5	14	101.9949
RTSI	1999-09-01	102.57	103.73	102.57	102.95	15	103.1192
RTSI	1999-09-02	104.72	104.84	101.6	101.6	14	103.5379
RTSI	1999-09-03	101.8	104.13	101.8	104.13	14	102.334
RTSI	1999-09-06	104.16	104.91	104.15	104.91	15	104.4964
RTSI	1999-09-07	105.38	105.62	104.69	104.69	14	105.2293
RTSI	1999-09-08	104.01	104.01	101.62	101.65	14	103.0395
RTSI	1999-09-09	98.84	101.17	98.44	101.17	14	99.95
RTSI	1999-09-10	104.39	104.83	103.08	103.84	14	103.5866
RTSI	1999-09-13	103.64	103.64	97.13	97.13	16	99.5572
RTSI	1999-09-14	98.7	98.94	95.41	95.41	16	97.909
RTSI	1999-09-15	94.68	95.22	90.37	92.77	14	92.7108
RTSI	1999-09-16	90.08	91.24	87.53	87.53	14	90.0996
RTSI	1999-09-17	82.43	84.58	81.73	84.58	14	83.0082
RTSI	1999-09-20	85.7	85.7	80.54	80.54	14	83.845
RTSI	1999-09-21	79.23	79.23	76.15	76.15	14	77.8864
RTSI	1999-09-22	74.1	80.14	74.1	80.14	18	77.9006
RTSI	1999-09-23	81.33	84.94	81.33	84.94	14	83.3994
RTSI	1999-09-24	83.14	84.42	83.14	84.2	14	83.7874
RTSI	1999-09-27	84.22	87.67	84.22	87.67	12	85.6064
RTSI	1999-09-28	88.47	88.47	86.51	86.51	14	87.3556
RTSI	1999-09-29	85.56	86.07	85.15	85.15	14	85.5774
RTSI	1999-09-30	84.51	84.51	81.71	83.12	14	82.9844
RTSI	1999-10-01	83.59	85.1	83.59	84.5	14	84.0703
RTSI	1999-10-04	84.78	86.65	84.78	86.65	14	85.8812
RTSI	1999-10-05	87.66	88.42	87.23	88.42	14	87.616
RTSI	1999-10-06	88.75	88.75	88.16	88.16	14	88.4213
RTSI	1999-10-07	88.24	89.34	87.85	89.34	16	88.3244
RTSI	1999-10-08	91.16	93.84	91.16	93.31	14	92.8801
RTSI	1999-10-11	94.58	97.19	94.58	97.19	14	96.1498
RTSI	1999-10-12	99.65	99.65	96.25	96.25	16	97.9298
RTSI	1999-10-13	94.17	96.09	94.17	96.03	15	95.6362
RTSI	1999-10-14	97.14	100.54	97.14	100.31	15	99.3356
RTSI	1999-10-15	99.22	99.22	94.99	95.1	14	97.0922
RTSI	1999-10-18	94.47	94.76	92.97	94.19	14	94.0278
RTSI	1999-10-19	95.85	96.46	94.71	96.46	16	95.7097
RTSI	1999-10-20	96.11	98.39	96.11	98.39	14	97.0788
RTSI	1999-10-21	98.96	98.96	95.85	95.85	17	97.8619
RTSI	1999-10-22	96.83	98.2	96.83	98.2	14	97.2563
RTSI	1999-10-25	99.68	99.68	97.04	97.11	15	98.1719
RTSI	1999-10-26	97.24	98.42	97.24	97.93	15	97.8495
RTSI	1999-10-27	96.35	97.08	96.17	97.02	14	96.837
RTSI	1999-10-28	97.09	97.63	96.77	97.63	14	97.0387
RTSI	1999-10-29	97.86	98.11	97.59	97.8	14	97.8915
RTSI	1999-11-01	97.82	97.89	97.25	97.25	14	97.6094
RTSI	1999-11-02	97.23	97.82	97.11	97.82	14	97.4665
RTSI	1999-11-03	96.94	96.94	95.5	95.5	14	96.3266
RTSI	1999-11-04	95.33	96.48	94.93	96.48	15	95.5512
RTSI	1999-11-05	98.15	99.83	97.76	99.83	14	98.3122
RTSI	1999-11-09	102.16	106.22	102.16	106.01	14	104.3609
RTSI	1999-11-10	108.45	111.07	108.45	110.98	15	109.7982
RTSI	1999-11-11	115.38	115.86	112.51	113.03	14	113.9433
RTSI	1999-11-12	111.68	112.45	110.82	111.56	14	111.6902
RTSI	1999-11-15	112.92	114.7	112.8	112.87	14	113.2755
RTSI	1999-11-16	113.55	115.32	113.26	115.32	14	114.0251
RTSI	1999-11-17	116.39	117.71	116.08	116.08	14	116.7878
RTSI	1999-11-18	115.02	115.02	113.44	113.9	14	114.3174
RTSI	1999-11-19	115.64	118.77	115.64	118.26	15	116.9409
RTSI	1999-11-22	121.33	121.74	120.77	120.92	15	121.1162
RTSI	1999-11-23	123.31	124.99	123.31	124.91	15	124.008
RTSI	1999-11-24	122.76	122.76	119.5	119.5	15	121.5067
RTSI	1999-11-25	119.7	120.06	117.79	120.06	15	118.7177
RTSI	1999-11-26	121.7	121.7	119.74	119.75	14	120.5591
RTSI	1999-11-29	118.06	118.79	116.64	116.64	16	118.3103
RTSI	1999-11-30	114.72	114.72	112.36	112.36	17	113.4264
RTSI	1999-12-01	112.62	113.41	112.05	113.41	14	112.4557
RTSI	1999-12-02	114.57	115.55	114.41	114.75	14	114.9103
RTSI	1999-12-03	116.3	118.17	116.3	118.17	15	116.9351
RTSI	1999-12-06	118.76	118.84	117.86	118.15	15	118.4644
RTSI	1999-12-07	117.3	117.3	112.92	113.14	14	114.686
RTSI	1999-12-08	110.04	110.45	107.69	110.45	14	109.4784
RTSI	1999-12-09	110.94	110.94	109.33	110.36	14	110.1104
RTSI	1999-12-10	107.17	108.14	106.91	107.57	14	107.824
RTSI	1999-12-14	105.98	109.03	105.98	109.03	14	107.118
RTSI	1999-12-15	114.16	118.03	114.16	118.03	14	116.0143
RTSI	1999-12-16	122.05	122.05	118.41	118.46	15	119.5828
RTSI	1999-12-17	119.22	120.98	119.22	120.21	15	119.8204
RTSI	1999-12-20	127.76	132.26	127.76	132.17	14	130.066
RTSI	1999-12-21	135.66	146.43	135.66	142.67	14	141.2345
RTSI	1999-12-22	152.25	152.52	146.06	146.06	14	148.7806
RTSI	1999-12-23	143.2	147.29	143.2	147.29	15	145.3912
RTSI	1999-12-24	146.27	150.78	146.27	150.71	14	148.7462
RTSI	1999-12-27	153.11	156.61	152.35	156.61	14	153.279
RTSI	1999-12-28	156.76	156.76	151.73	151.73	14	153.7032
RTSI	1999-12-29	151.23	151.69	147.28	147.28	14	150.5391
RTSI	1999-12-30	145.78	150.01	145.78	150.01	14	147.9532
RTSI	1999-12-31	150.25	175.26	150.25	175.26	5	158.55
RTSI	2000-01-05	168.56	179.52	167.03	179.01	14	174.5313
RTSI	2000-01-06	180.28	186.75	180.28	185.52	14	184.2857
RTSI	2000-01-10	194.87	194.87	187.88	192.25	16	190.2445
RTSI	2000-01-11	186.78	186.78	180.46	182.33	17	182.4794
RTSI	2000-01-12	176.73	189.2	175.8	189.2	23	181.8823
RTSI	2000-01-13	187.82	195.87	187.82	195.86	19	192.3217
RTSI	2000-01-14	200.32	204.62	199.81	202.71	19	201.3681
RTSI	2000-01-17	203.17	203.17	197.91	197.91	14	200.5293
RTSI	2000-01-18	194.52	199.76	194.52	194.58	14	197.3061
RTSI	2000-01-19	188.9	188.9	183.47	183.63	16	186.0946
RTSI	2000-01-20	187.18	192.16	187.18	192.16	14	189.597
RTSI	2000-01-21	197.03	202.94	197.03	202.14	16	198.4398
RTSI	2000-01-24	199.12	199.12	194.51	194.51	14	196.68
RTSI	2000-01-25	188.16	188.16	181.68	183.76	14	184.9288
RTSI	2000-01-26	179.6	182.51	179.16	182.3	15	181.0953
RTSI	2000-01-27	185.2	188.47	185.14	188.47	14	185.7026
RTSI	2000-01-28	189.25	189.25	181.84	181.84	14	185.7287
RTSI	2000-01-31	176.53	176.72	172.31	172.31	14	175.1953
RTSI	2000-02-01	174.03	176.98	171.29	171.29	14	174.5746
RTSI	2000-02-02	171.74	173.71	168.92	168.92	13	171.8609
RTSI	2000-02-03	169.69	174.87	169.69	173.23	14	172.6776
RTSI	2000-02-04	175.68	178.77	175.68	178.39	14	177.4855
RTSI	2000-02-07	180.93	180.93	178.13	178.13	14	179.3803
RTSI	2000-02-08	178.93	186.25	178.93	186.25	15	182.646
RTSI	2000-02-09	194.08	196.64	193.24	193.24	14	194.1532
RTSI	2000-02-10	191.09	191.54	188.92	189.33	14	190.3355
RTSI	2000-02-11	190.64	190.64	187.13	187.61	15	188.4165
RTSI	2000-02-14	194.14	194.14	187.29	187.29	14	190.6123
RTSI	2000-02-15	184.55	184.55	179.18	179.18	15	182.1685
RTSI	2000-02-16	180.49	182.05	180.22	180.26	14	180.9638
RTSI	2000-02-17	179.38	182.26	178.31	182.26	14	179.4106
RTSI	2000-02-18	180.59	181.59	179.82	179.82	14	181.187
RTSI	2000-02-21	175.17	177.08	175.17	176.63	14	176.6696
RTSI	2000-02-22	178.16	179.18	178.16	178.37	16	178.583
RTSI	2000-02-23	179.02	182.23	179.02	181.13	14	180.832
RTSI	2000-02-24	182.4	185.52	182.4	182.88	13	183.8095
RTSI	2000-02-25	179.69	179.69	174.06	174.21	14	176.5106
RTSI	2000-02-28	172.13	172.24	164.32	164.32	14	168.6334
RTSI	2000-02-29	167.58	170.93	167.08	170.93	14	168.6769
RTSI	2000-03-01	175.35	180.47	175.35	180.47	14	177.1689
RTSI	2000-03-02	183.15	184.96	180.28	184.8	14	182.5158
RTSI	2000-03-03	184.81	189.93	184.81	189.93	14	186.8593
RTSI	2000-03-06	191.97	193.63	190.87	190.87	14	192.5344
RTSI	2000-03-07	187.95	197.33	187.95	197.33	14	192.7124
RTSI	2000-03-09	208.07	213.7	208.07	211.25	14	210.2673
RTSI	2000-03-10	214.21	224.82	213.65	224.82	15	216.6742
RTSI	2000-03-13	219.38	223.36	209.67	209.67	15	217.8504
RTSI	2000-03-14	218.51	223.07	218.51	223.07	15	220.2952
RTSI	2000-03-15	221.74	223.41	218.64	222.4	14	221.329
RTSI	2000-03-16	223.96	223.96	221.08	222.48	15	221.9736
RTSI	2000-03-17	226.23	226.23	218.88	218.88	14	223.1636
RTSI	2000-03-20	217.72	218.02	215.25	215.85	14	217.0732
RTSI	2000-03-21	212.82	214.16	212.57	212.57	14	213.4553
RTSI	2000-03-22	215.42	222.55	215.42	222.4	19	220.0934
RTSI	2000-03-23	232.38	237.24	231.65	231.65	14	233.6036
RTSI	2000-03-24	239.5	243.92	238.23	243.92	18	235.3743
RTSI	2000-03-27	246.05	255.89	239.86	239.86	14	248.3676
RTSI	2000-03-28	233.21	235.99	229.88	229.88	14	233.5341
RTSI	2000-03-29	227.7	232.45	227.7	232.45	14	230.4509
RTSI	2000-03-30	230.36	230.36	223.27	223.92	14	226.4954
RTSI	2000-03-31	220.94	231.88	220.94	231.88	14	225.9456
RTSI	2000-04-03	232.48	232.48	225.93	226.22	14	228.4339
RTSI	2000-04-04	225.62	229.36	225.62	228.17	15	228.2157
RTSI	2000-04-05	223.1	223.1	212.94	214.59	14	218.201
RTSI	2000-04-06	218.97	222.5	218.88	222.43	14	220.1454
RTSI	2000-04-07	219.15	221.27	218.31	221.27	15	220.1692
RTSI	2000-04-10	222.01	229.14	222.01	229.14	14	225.5819
RTSI	2000-04-11	223.52	225.3	222.32	222.32	14	224.3065
RTSI	2000-04-12	224.13	225.51	224.07	224.92	14	224.6287
RTSI	2000-04-13	222.21	223.22	221.96	222.04	14	222.8138
RTSI	2000-04-14	221.88	226.47	220.67	220.67	14	223.8537
RTSI	2000-04-17	204.75	205.99	203.38	203.38	14	205.5794
RTSI	2000-04-18	210.14	210.14	202.25	202.95	14	204.5594
RTSI	2000-04-19	209.09	209.09	203.62	204.63	14	205.8612
RTSI	2000-04-20	205.3	208.73	205.3	208.73	15	206.6988
RTSI	2000-04-21	212.6	213.29	211.85	213.29	14	212.3691
RTSI	2000-04-24	210.01	210.01	206.19	206.19	16	208.4373
RTSI	2000-04-25	211.16	213.05	211.16	213.05	14	211.7676
RTSI	2000-04-26	218.34	222.58	218.34	221.17	18	220.703
RTSI	2000-04-27	223.7	224.78	218	218	15	222.417
RTSI	2000-04-28	225.12	226.87	223.82	226.87	14	224.8697
RTSI	2000-05-03	228.73	228.92	227.46	227.46	14	228.1304
RTSI	2000-05-04	225.75	226.69	225.38	225.38	14	226.2586
RTSI	2000-05-05	226.45	227.48	225.22	225.38	14	226.4362
RTSI	2000-05-06	227.6	229.35	227.6	228.97	14	228.5662
RTSI	2000-05-10	230.29	230.43	227.15	227.15	13	229.153
RTSI	2000-05-11	222.22	223.31	221.07	222.93	15	222.6156
RTSI	2000-05-12	221.68	221.68	218.02	219.52	14	219.4513
RTSI	2000-05-15	216.63	216.9	213.82	215.27	14	215.8313
RTSI	2000-05-16	216.62	220.96	216.62	220.01	15	218.3839
RTSI	2000-05-17	217.85	217.85	209.8	209.8	14	213.7719
RTSI	2000-05-18	203.38	207.21	203.38	204.62	14	205.2009
RTSI	2000-05-19	201.55	201.55	188.25	190.5	14	194.1331
RTSI	2000-05-22	185.22	187.97	184.78	184.78	15	186.9281
RTSI	2000-05-23	181.74	182.39	171.27	171.82	16	176.9858
RTSI	2000-05-24	159.56	167.05	156.56	167.05	15	163.2797
RTSI	2000-05-25	174.6	178.27	174.6	177.59	14	176.3562
RTSI	2000-05-26	177.14	187.65	177.14	185.53	14	182.2105
RTSI	2000-05-29	188.82	190.41	183.7	184.11	14	186.7385
RTSI	2000-05-30	184.21	189.2	184.21	188.58	15	186.6222
RTSI	2000-05-31	191.63	191.63	188.95	190.21	14	190.0378
RTSI	2000-06-01	192.41	194.96	192.41	194.75	15	193.7407
RTSI	2000-06-02	194.62	202.25	193.59	202.25	14	195.7075
RTSI	2000-06-05	208.32	208.32	200.95	200.95	15	203.7688
RTSI	2000-06-06	199.11	201.97	194.8	194.8	15	199.5801
RTSI	2000-06-07	191.23	193.92	188.15	193.92	14	191.0361
RTSI	2000-06-08	198.81	200.78	198.63	199.64	14	199.191
RTSI	2000-06-09	199.61	201.08	197.71	200.21	15	199.2327
RTSI	2000-06-12	200.2115	200.2115	200.1251	200.1251	14	200.1313
RTSI	2000-06-13	197.89	197.95	195.31	195.31	14	197.3915
RTSI	2000-06-14	190.9	192.11	188.25	191.25	14	190.6282
RTSI	2000-06-15	192.43	194.87	192.43	193.17	14	193.3891
RTSI	2000-06-16	193.82	196.52	193.82	194.63	14	195.3561
RTSI	2000-06-19	193.45	196.18	190.58	190.58	14	192.5648
RTSI	2000-06-20	192.2	192.2	184.13	184.13	14	188.902
RTSI	2000-06-21	179.88	179.88	177.05	179.3	16	178.9629
RTSI	2000-06-22	179.09	180.9	178.11	180.9	14	179.0789
RTSI	2000-06-23	178.78	182.89	178.78	182.86	14	181.2817
RTSI	2000-06-26	181.28	181.28	179.53	180.08	14	180.3528
RTSI	2000-06-27	179.79	179.79	172.68	172.68	14	176.7481
RTSI	2000-06-28	168.5	173.37	168.5	170.17	14	171.6676
RTSI	2000-06-29	168.82	168.82	162.69	163.02	14	164.9971
RTSI	2000-06-30	166.28	171.51	166.28	171.4	14	169.3563
RTSI	2000-07-03	172.89	176.38	171.65	176.38	14	173.3819
RTSI	2000-07-04	179.74	181.74	178.66	178.66	14	180.4502
RTSI	2000-07-05	179.52	179.52	175.98	175.98	14	178.2115
RTSI	2000-07-06	176.19	182.66	176.19	182.66	14	178.7708
RTSI	2000-07-07	185.34	186.49	184.96	184.96	14	185.372
RTSI	2000-07-10	185.18	187.76	185.06	185.06	14	186.6
RTSI	2000-07-11	183.12	183.12	177.75	180.48	14	180.093
RTSI	2000-07-12	183.1	185.52	180.84	185.52	14	182.7164
RTSI	2000-07-13	189.02	189.02	186.48	187.7	16	187.3218
RTSI	2000-07-14	184.82	188.57	184.17	188.32	14	186.2925
RTSI	2000-07-17	189.49	192.31	189.28	189.28	14	190.7356
RTSI	2000-07-18	188.66	189.39	187.67	187.67	14	188.5065
RTSI	2000-07-19	189.1	189.64	187.48	187.63	14	188.7134
RTSI	2000-07-20	187.4	189.79	187.4	189.34	14	188.6223
RTSI	2000-07-21	190.18	191.61	189.52	189.52	14	190.4951
RTSI	2000-07-24	188.49	189.63	188.2	189.63	14	188.9509
RTSI	2000-07-25	188.59	188.59	187.82	188.26	14	188.2384
RTSI	2000-07-26	188.4	188.4	185.99	187.47	14	187.0352
RTSI	2000-07-27	185.79	187.63	184.8	187.63	14	186.5763
RTSI	2000-07-28	188.72	191.3	188.72	191.3	14	190.167
RTSI	2000-07-31	191.04	194.09	191.04	194.09	15	191.8045
RTSI	2000-08-01	198.85	200.37	198.85	200.3	14	199.5355
RTSI	2000-08-02	202.04	205	201.59	202.69	14	203.2083
RTSI	2000-08-03	207.63	207.63	202.81	202.99	14	204.8643
RTSI	2000-08-04	206.3	210.64	206.3	210.64	14	208.3089
RTSI	2000-08-07	215.52	215.52	211.68	211.89	15	212.9282
RTSI	2000-08-08	209.88	212.99	207.92	212.99	14	209.7554
RTSI	2000-08-09	211.23	217.38	211.23	217.38	14	214.646
RTSI	2000-08-10	216	217.32	214.99	216.26	14	216.1456
RTSI	2000-08-11	218.91	223.64	218.91	222.89	14	221.9597
RTSI	2000-08-14	224.95	229.09	224.95	228.89	14	227.497
RTSI	2000-08-15	229.74	232.05	227.58	232.05	14	228.9463
RTSI	2000-08-16	231.63	231.63	228.47	228.47	14	229.783
RTSI	2000-08-17	227.3	227.3	224.15	224.57	14	225.6966
RTSI	2000-08-18	227.12	227.12	223.81	223.81	14	225.4322
RTSI	2000-08-21	222.21	222.59	221.36	222.59	14	222.1402
RTSI	2000-08-22	223.32	227.69	223.32	227.69	14	224.9067
RTSI	2000-08-23	228.84	229.28	227.62	227.97	14	228.5219
RTSI	2000-08-24	230.61	238.06	230.61	238.06	14	234.0199
RTSI	2000-08-25	240.71	242.86	240.37	240.66	14	241.1769
RTSI	2000-08-28	239.21	240.46	239.03	239.33	14	239.545
RTSI	2000-08-29	241.9	245.99	241.9	245.49	14	244.4576
RTSI	2000-08-30	244.03	244.55	240.01	240.01	14	243.1907
RTSI	2000-08-31	240.88	241.57	239.26	239.99	14	240.5469
RTSI	2000-09-01	240.6	240.6	237.13	237.15	14	238.6132
RTSI	2000-09-04	237.08	237.08	233.25	236.74	16	235.3544
RTSI	2000-09-05	238.71	240.44	237.77	237.77	14	239.1278
RTSI	2000-09-06	237.56	239.2	237.56	237.85	16	238.274
RTSI	2000-09-07	236.31	236.42	232.97	232.97	14	234.7445
RTSI	2000-09-08	230.92	230.92	226.84	227.62	15	228.5333
RTSI	2000-09-11	222.5	222.5	216.18	220.44	14	219.9288
RTSI	2000-09-12	222.3	222.3	218.94	220.71	14	220.4271
RTSI	2000-09-13	218.43	218.47	213.07	213.07	14	217.678
